NodeID,Caption,IPAddress,Vendor,MachineType,HealthTier,CPULoad_Pct,PercentMemoryUsed_Pct,AvgResponseTime_ms,Status,StatusDescription,City,SystemUpTime_Sec,LastSync
1490,US-CH1-DC2,172.26.239.253,Windows,Windows 2022 Server,High,1,29,228,1,Node status is Up.,CHARLESTON,1649814.0,2026-08-18T12:04:45.9170000
1491,US-TZ1-DC1,172.18.50.212,Windows,Windows 2019 Server,High,31,39,5,1,Node status is Up.,Gr.Noida-T-AB,1240299.0,2026-08-18T12:04:45.9170000
1492,IN-PUN-IVDP01,10.253.101.34,Windows,Windows 2022 Server,High,0,42,0,1,Node status is Up.,BPS-PUNE,2027374.0,2026-08-18T12:04:49.7970000
1493,US-CH-SCCMDP,172.26.225.180,Windows,Windows 2019 Server,High,12,32,27,1,Node status is Up.,CHARLESTON,1992050.0,2026-08-17T23:34:33.0630000
1494,PH-MNL-IVDP01,10.251.10.34,Windows,Windows 2022 Server,High,35,42,103,1,Node status is Up.,BPS-MANILA,2027001.0,2026-08-18T12:04:45.9170000
1495,IN-HYD1-DC1,172.20.21.252,Windows,Windows 2022 Server,High,9,39,30,1,"Node status is Up, D:\ Label:SSS_X64FREE_EN-US_DV9 D10C768B Unknown.",Hyderabad,1821069.0,2026-08-18T12:04:33.8170000
1496,US-AZ1-DC1,10.60.0.250,Windows,Windows,High,0,0,16,1,Node status is Up.,Azure,0.0,2026-08-18T12:04:45.2530000
1497,US-AG-DTI1,172.26.128.148,Windows,Windows 2019 Server,Medium,10,80,241,1,Node status is Up.,Augusta - Martinez (CFG),185620.0,2026-08-18T12:04:45.2530000
1498,US-CH1-DC1,172.26.239.252,Windows,Windows 2022 Server,High,6,33,228,1,Node status is Up.,CHARLESTON,1742939.0,2026-08-18T12:04:45.2530000
1499,IN-GGN-IVDP01,172.17.80.43,Windows,Windows 2022 Server,High,0,35,0,1,Node status is Up.,GURUGRAM,2026231.0,2026-08-18T12:04:34.5430000
1500,US-NJ-DC3,172.26.1.197,Windows,Windows 2019 Server,High,20,27,225,1,Node status is Up.,NEW JERSEY,1317670.0,2026-08-18T12:04:45.2530000
1501,IN-TZ1-SAMAP1,172.18.50.159,Windows,Windows 2022 Server,High,0,15,0,1,Node status is Up.,Gr.Noida-T-AB,2068120.0,2026-08-18T12:04:45.2530000
1502,IN-BLR-IVDP01,172.18.150.43,Windows,Windows 2022 Server,High,1,79,1,1,Node status is Up.,BANGALORE,816469.0,2026-08-18T12:04:38.6170000
1503,IN-TZ1-SCCM1,172.18.50.180,Windows,Windows 2019 Server,High,4,17,0,1,Node status is Up.,Gr.Noida-T-AB,153097.0,2026-08-18T12:04:45.2530000
1504,IN-AZ1-IVDP01,10.60.0.43,Windows,Windows 2022 Server,High,73,22,25,1,Node status is Up.,Azure,2866023.0,2026-08-18T12:04:45.2530000
1505,IN-TZ1-SAMDB1,172.18.50.160,Windows,Windows 2022 Server,High,0,15,0,1,Node status is Up.,Gr.Noida-T-AB,2068127.0,2026-08-18T12:04:45.2530000
1506,IN-TZ1-SCCMMP3,172.18.50.182,Windows,Windows 2019 Server,High,0,28,1,1,Node status is Up.,Gr.Noida-T-AB,2113348.0,2026-08-18T12:04:45.2530000
1507,IN-BLR1-IVDP01,10.254.40.34,Windows,Windows 2022 Server,High,0,33,0,1,Node status is Up.,BANGALORE,2783635.0,2026-08-17T23:34:36.4270000
1508,ESSPRDAP2,172.18.50.131,Windows,Windows 2022 Server,Medium,10,27,0,3,"Node status is Warning, D:\ Label:New Volume 76774C3F Warning.",Gr.Noida-T-AB,1982098.0,2026-08-18T12:04:45.2530000
1509,ESSPRDAP4,172.18.150.131,Windows,Windows 2022 Server,High,0,9,33,1,Node status is Up.,Gr.Noida-T-AB,1901455.0,2026-08-18T12:04:45.2530000
1510,US-CH1-PRN1,172.26.239.13,Windows,Windows 2022 Server,High,0,44,228,1,Node status is Up.,CHARLESTON,1982430.0,2026-08-18T12:04:45.2530000
1511,US-AG-DC2,172.26.128.253,Windows,Windows 2019 Server,High,12,20,241,1,Node status is Up.,BPS-AUGUSTA,109039.0,2026-08-18T12:04:45.2530000
1514,IN-TZ1-SNFRG2,172.18.51.116,Windows,Windows 2022 Server,High,8,52,1,1,Node status is Up.,Gr.Noida-T-AB,2025739.0,2026-08-18T12:04:45.2530000
1515,IN-TZ1-TFSQL2,172.18.4.239,Windows,Windows 2022 Server,Low,7,90,5,14,"Node status is Critical, Memory Usage threshold is Critical, Physical Memory Warning.",Gr.Noida-T-AB,2094353.0,2026-08-18T12:04:45.2530000
1518,ECCPNW7PRE2,172.18.50.75,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
1520,IN-TZ1-NPS2,172.18.50.57,Windows,Windows 2019 Server,High,26,38,0,1,Node status is Up.,Gr.Noida-T-AB,2021124.375,2026-08-18T12:04:45.2530000
1522,IN-PUN-DC1,10.253.101.252,Windows,Windows 2019 Server,High,44,42,24,1,Node status is Up.,BPS-PUNE,1821874.0,2026-08-18T12:04:45.2530000
1523,IN-TZ1-WEBSEC2,172.18.50.62,Windows,Windows 2019 Server,High,1,20,1,1,Node status is Up.,Gr.Noida-T-AB,2163861.0,2026-08-18T12:04:45.2530000
1524,IN-TZ1-ADMT1,172.18.50.127,Windows,Windows 2019 Server,High,1,50,0,1,Node status is Up.,Gr.Noida-T-AB,2095087.0,2026-08-18T12:04:45.2530000
1525,ECCNW7DEV,172.18.51.177,Windows,Windows 2019 Server,Medium,3,52,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,1219003.0,2026-08-18T12:04:45.2530000
1528,IN-GGN-DC1,172.17.80.252,Windows,Windows 2019 Server,High,29,34,0,1,Node status is Up.,GURUGRAM,1821679.0,2026-08-18T12:04:34.5430000
1529,IN-BLR1-DC1,10.254.40.252,Windows,Windows 2019 Server,High,14,32,33,1,Node status is Up.,BANGALORE,1822448.0,2026-08-18T12:04:45.2530000
1530,IN-TZ1-NPS4,172.18.50.104,Windows,Windows 2019 Server,High,3,39,1,1,Node status is Up.,Gr.Noida-T-AB,4834438.0,2026-08-18T12:04:45.2530000
1531,IN-TZ1-IVCR01,172.18.50.41,Windows,Windows 2022 Server,High,21,20,0,1,Node status is Up.,Gr.Noida-T-AB,145778.0,2026-08-18T12:04:45.2530000
1532,IN-TZ1-EXMBX2,172.18.50.33,Windows,Windows 2019 Server,Medium,59,86,0,3,"Node status is Warning, Memory Usage threshold is Warning, Physical Memory Warning.",Gr.Noida-T-AB,369612.0,2026-08-18T12:04:45.2530000
1534,IN-TZ1-DLPEP1,172.18.50.66,Windows,Windows 2019 Server,High,28,14,0,1,Node status is Up.,Gr.Noida-T-AB,6326.0,2026-08-18T12:04:45.2530000
1536,US-CH1-HV2,172.26.239.22,Windows,Windows 2022 Server,High,2,41,228,1,Node status is Up.,CHARLESTON,1648759.0,2026-08-18T12:04:45.9170000
1538,IN-TZ1-SNFRG1,172.18.51.115,Windows,Windows 2022 Server,Low,1,34,0,14,"Node status is Critical, WinRM polling is failing: 'The client cannot process the request due to an authentication or connection configuration issue. Verify the endpoint URL, port, TrustedHosts, and authentication method.'.",Gr.Noida-T-AB,2936009.0,2026-08-18T12:04:45.9170000
1539,ECCPNW7PRE1,172.18.50.76,Unknown,Unknown,High,-2,-2,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:47.2330000
1540,IN-AZ2-DC1,10.90.0.252,Windows,Windows 2019 Server,Low,99,55,39,14,"Node status is Critical, CPU Load threshold is Critical.",Azure,1821876.0,2026-08-18T12:04:45.9170000
1542,IN-TZ1-FS1,172.18.50.100,Windows,Windows 2022 Server,High,1,48,0,1,Node status is Up.,Gr.Noida-T-AB,291160.0,2026-08-18T12:04:45.9170000
1543,IN-ROOT-CA1,172.18.50.125,Windows,Windows 2019 Server,High,14,50,0,1,Node status is Up.,Gr.Noida-T-AB,378341.0,2026-08-18T12:04:45.9170000
1545,IN-TZ1-IVDASH01,172.18.50.44,Windows,Windows 2022 Server,High,0,17,0,1,Node status is Up.,Gr.Noida-T-AB,2027371.0,2026-08-18T12:04:45.9170000
1546,IN-TZ1-TFS1,172.18.50.238,Windows,Windows 2022 Server,High,1,67,0,1,Node status is Up.,Gr.Noida-T-AB,202258.0,2026-08-18T12:04:45.9170000
1547,IN-TZ1-NPS3,172.18.50.105,Windows,Windows 2019 Server,High,26,31,0,1,Node status is Up.,Gr.Noida-T-AB,6863394.0,2026-08-18T12:04:45.9170000
1551,IN-TZ1-IVDP01,172.18.50.43,Windows,Windows 2022 Server,High,11,35,0,1,Node status is Up.,Gr.Noida-T-AB,1067180.0,2026-08-18T12:04:45.9170000
1553,IN-TZ1-SFTP1,172.18.50.210,Windows,Windows 2019 Server,High,27,34,0,1,Node status is Up.,Gr.Noida-T-AB,2112767.0,2026-08-18T12:04:45.9170000
1554,BWNW7BIP2,172.18.50.81,Windows,Windows 2019 Server,High,6,42,0,1,Node status is Up.,Gr.Noida-T-AB,1570285.0,2026-08-18T12:04:45.9170000
1555,IN-TZ1-IVDB01,172.18.50.42,Windows,Windows 2022 Server,Low,6,92,0,14,"Node status is Critical, Memory Usage threshold is Critical, H:\ Label:Backup 043C1A00 Warning.",Gr.Noida-T-AB,2026729.0,2026-08-18T12:04:45.9170000
1557,IN-TZ1-RDSH1,172.18.50.196,Windows,Windows 2019 Server,High,0,16,1,1,Node status is Up.,Gr.Noida-T-AB,2094889.0,2026-08-18T12:04:45.9170000
1559,PH-MNL1-DC2,10.251.104.253,Windows,Windows 2019 Server,Medium,89,76,110,3,"Node status is Warning, CPU Load threshold is Warning.",BPS-Manila-V3,1822961.0,2026-08-18T12:04:45.9170000
1560,IN-BLR-DC2,172.17.240.253,Windows,Windows 2019 Server,High,21,33,0,1,Node status is Up.,BANGALORE,742045.0,2026-08-18T12:04:33.1930000
1561,ESSPRDDB3,172.18.50.132,Windows,Windows 2022 Server,Medium,12,87,0,3,"Node status is Warning, E:\ Label:New Volume D6A12244 Warning, Memory Usage threshold is Warning.",Gr.Noida-T-AB,461855.0,2026-08-18T12:04:45.9170000
1562,IN-TZ1-RDSH3,172.18.50.169,Windows,Windows 2019 Server,High,0,20,1,1,Node status is Up.,Gr.Noida-T-AB,2095037.0,2026-08-18T12:04:45.2530000
1563,IN-TZ1-DC2,172.18.50.253,Windows,Windows 2019 Server,High,46,42,0,1,Node status is Up.,Gr.Noida-T-AB,1825440.0,2026-08-18T12:04:45.2530000
1565,BLR-ROOT-DC1,172.18.150.211,Windows,Windows 2019 Server,High,2,25,1,1,Node status is Up.,BANGALORE,1315746.0,2026-08-18T12:04:33.1930000
1567,PH-MNL1-DC1,10.251.104.252,Windows,Windows 2019 Server,Medium,85,80,110,3,"Node status is Warning, CPU Load threshold is Warning.",BPS-Manila-V3,1820003.0,2026-08-18T12:04:45.2530000
1568,IN-TZ1-RDSH4,172.18.50.170,Windows,Windows 2019 Server,High,0,16,1,1,Node status is Up.,Gr.Noida-T-AB,2095101.0,2026-08-18T12:04:45.2530000
1569,IN-TZ1-RDFS2,172.18.4.67,Windows,Windows 2019 Server,High,28,40,5,1,Node status is Up.,Gr.Noida-T-AB,2092797.0,2026-08-18T12:04:45.2530000
1570,IN-TZ1-DLPEP2,172.18.50.67,Windows,Windows 2019 Server,High,20,14,0,1,Node status is Up.,Gr.Noida-T-AB,4398.0,2026-08-18T12:04:45.2530000
1571,PH-MNL-SCCMDP,10.251.10.180,Windows,Windows 2019 Server,High,18,28,98,1,Node status is Up.,BPS-MANILA,2114079.0,2026-08-18T12:04:45.2530000
1572,SOLMANPRD,172.18.50.199,Windows,Windows 2019 Server,Medium,17,30,0,3,"Node status is Warning, E:\ Label:New Volume 32F6842F Warning.",Gr.Noida-T-AB,1240085.0,2026-08-18T12:04:45.2530000
1574,IN-TZ1-WEBSEC1,172.18.50.61,Windows,Windows 2019 Server,High,3,33,0,1,Node status is Up.,Gr.Noida-T-AB,2028235.0,2026-08-18T12:04:45.2530000
1575,IN-TZ1-NESSUS,172.18.50.221,Windows,Windows 2022 Server,High,14,52,0,1,Node status is Up.,Gr.Noida-T-AB,3376288.0,2026-08-18T12:04:45.2530000
1578,IN-TZ1-SWDB,172.18.51.143,Windows,Windows 2019 Server,Medium,19,80,0,3,"Node status is Warning, E:\ Label:New Volume 6E9AF00A Warning.",Gr.Noida-T-AB,192182.0,2026-08-18T12:04:45.2530000
1579,IN-TZ1-LOGMGR,172.18.50.90,Windows,Windows 2022 Server,Low,31,93,0,14,"Node status is Critical, Memory Usage threshold is Critical, Physical Memory Warning.",Gr.Noida-T-AB,1905521.0,2026-08-18T12:04:45.2530000
1580,IN-PUN-SCCMDP,10.253.101.180,Windows,Windows 2019 Server,High,4,36,0,1,Node status is Up.,BPS-PUNE,2027614.0,2026-08-18T12:04:49.7970000
1581,IN-HYD-DC2,172.17.102.253,Windows,Windows 2019 Server,High,26,30,35,1,Node status is Up.,Hyderabad,1825126.0,2026-08-18T12:04:45.2530000
1582,IN-TZ1-PG1,172.18.50.198,Windows,Windows 2019 Server,High,1,18,1,1,Node status is Up.,Gr.Noida-T-AB,2095425.0,2026-08-18T12:04:45.2530000
1584,IN-TZ1-WEBLOG1,172.18.50.70,Windows,Windows 2019 Server,High,3,25,0,1,Node status is Up.,Gr.Noida-T-AB,2257787.0,2026-08-18T12:04:45.2530000
1585,IN-TZ1-BUG1,172.18.50.146,Windows,Windows 2022 Server,High,0,27,0,1,Node status is Up.,Gr.Noida-T-AB,2028569.0,2026-08-18T12:04:45.2530000
1586,IN-TZ1-TFSQL1,172.18.4.238,Windows,Windows 2022 Server,Low,6,90,4,14,"Node status is Critical, Memory Usage threshold is Critical, Physical Memory Warning.",Gr.Noida-T-AB,2080668.0,2026-08-18T12:04:45.2530000
1588,IN-TZ1-RDFS1,172.18.4.73,Windows,Windows 2019 Server,High,21,59,3,1,Node status is Up.,Gr.Noida-T-AB,2094629.0,2026-08-18T12:04:45.2530000
1589,IN-TZ1-RDLIC1,172.18.50.187,Windows,Windows 2022 Server,High,25,57,0,1,Node status is Up.,Gr.Noida-T-AB,2094922.0,2026-08-18T12:04:45.2530000
1590,US-CH1-HV1,172.26.239.21,Windows,Windows 2022 Server,High,1,44,228,1,Node status is Up.,CHARLESTON,1648031.0,2026-08-18T12:04:45.2530000
1591,IN-TZ2-HV8,172.19.95.35,Windows,Windows 2022 Server,High,8,26,0,1,Node status is Up.,Gr.Noida-TD,2082202.0,2026-08-18T12:04:34.8230000
1592,IN-TZ1-SVN3,172.18.50.87,Windows,Windows 2022 Server,Medium,35,86,0,3,"Node status is Warning, Memory Usage threshold is Warning, Physical Memory Warning.",Gr.Noida-T-AB,1149674.0,2026-08-18T12:04:45.2530000
1594,IN-TZ1-RDSH2,172.18.50.197,Windows,Windows 2019 Server,High,0,16,1,1,Node status is Up.,Gr.Noida-T-AB,2094918.0,2026-08-18T12:04:45.2530000
1595,IN-KOP-DC2,10.250.150.253,Windows,Windows 2019 Server,High,26,31,30,1,Node status is Up.,BPS-Kolhapur,1825593.0,2026-08-18T12:04:45.2530000
1596,ECCPNW7APP2,172.18.50.93,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
1597,IN-HYD-DC1,172.17.102.252,Windows,Windows 2019 Server,High,2,29,34,1,"Node status is Up, E:\ Label:SSS_X64FREV_EN-US_DV9 D12D1290 Unknown.",Hyderabad,1821473.0,2026-08-18T12:04:45.2530000
1599,IN-TZ1-WEBDB1,172.18.50.63,Windows,Windows 2019 Server,Medium,12,80,0,1,Node status is Up.,Gr.Noida-T-AB,2338855.0,2026-08-18T12:04:45.2530000
1600,IN-AZ1-DC1,10.60.0.252,Windows,Windows 2019 Server,High,4,44,25,1,"Node status is Up, V:\ Label:Temporary Storage 06002A0C Unknown.",Azure,1822105.0,2026-08-18T12:04:45.2530000
1602,IN-AZ1-SCCMDP,10.60.0.180,Windows,Windows 2019 Server,High,46,41,26,1,Node status is Up.,Azure,2111653.0,2026-08-18T12:04:45.2530000
1603,BWNW7BIP1,172.18.50.80,Windows,Windows 2019 Server,High,0,26,1,1,"Node status is Up, E:\ Label:APPLICATION EEA20033 Unknown.",Gr.Noida-T-AB,1570584.0,2026-08-18T12:04:45.2530000
1604,IN-TZ1-ONBRDG,172.18.50.151,Windows,Windows 2019 Server,High,0,19,0,1,Node status is Up.,Gr.Noida-T-AB,145643.0,2026-08-18T12:04:45.2530000
1605,IN-TZ2-DC1,172.19.95.252,Windows,Windows 2019 Server,High,24,37,1,1,Node status is Up.,Gr.Noida-TD,1821656.0,2026-08-18T12:04:45.2530000
1606,IN-TZ1-DLPDB1,172.18.50.65,Windows,Windows 2019 Server,High,2,59,1,1,Node status is Up.,Gr.Noida-T-AB,2159592.0,2026-08-18T12:04:45.2530000
1607,AZ1-Root-DC1,10.60.0.211,Windows,Windows,High,0,0,18,1,Node status is Up.,Azure,0.0,2026-08-18T12:04:45.2530000
1608,IN-TZ1-RDWEB1,172.18.50.174,Windows,Windows 2019 Server,High,2,17,0,1,Node status is Up.,Gr.Noida-T-AB,523488.0,2026-08-18T12:04:45.2530000
1609,IN-TZ1-SCCMMP2,172.18.50.172,Windows,Windows 2019 Server,High,7,17,1,1,Node status is Up.,Gr.Noida-T-AB,263846.0,2026-08-18T12:04:45.2530000
1610,IN-TZ1-TFS2,172.18.50.239,Windows,Windows 2022 Server,High,8,31,0,1,Node status is Up.,Gr.Noida-T-AB,2093821.0,2026-08-18T12:04:45.2530000
1612,IN-TZ1-RDGW1,172.18.50.194,Windows,Windows 2019 Server,High,12,27,0,1,Node status is Up.,Gr.Noida-T-AB,2094930.0,2026-08-18T12:04:45.2530000
1614,IN-TZ1-EXMBX1,172.18.50.32,Windows,Windows 2019 Server,Low,40,79,-1,2,"Node status is Down, C:\ Label: CA6544E2 Warning.",Gr.Noida-T-AB,29173.0,2026-08-18T12:04:47.2330000
1615,PH-MNL-DC1,10.251.10.252,Windows,Windows 2019 Server,High,11,31,107,1,Node status is Up.,BPS-MANILA,1821344.0,2026-08-18T12:04:45.2530000
1618,IN-TZ1-ADMT2,172.18.50.116,Windows,Windows 2019 Server,High,2,39,0,1,Node status is Up.,Gr.Noida-T-AB,2518437.0,2026-08-18T12:04:45.2530000
1619,IN-TZ2-HV7,172.19.95.34,Windows,Windows 2022 Server,Medium,19,49,0,3,"Node status is Warning, D:\ Label:New Volume FCF027DD Warning.",Gr.Noida-TD,2084881.0,2026-08-18T12:04:34.8230000
1620,IN-TZ1-SCCMSP01,172.18.50.181,Windows,Windows 2019 Server,High,10,25,0,1,Node status is Up.,Gr.Noida-T-AB,2113730.0,2026-08-18T12:04:45.2530000
1621,IN-TZ1-SVN1,172.18.9.113,Windows,Windows 2022 Server,High,33,30,3,1,Node status is Up.,Gr.Noida-T-AB,2094017.0,2026-08-18T12:04:45.2530000
1622,IN-TZ1-SCCMMP1,172.18.50.171,Windows,Windows 2019 Server,High,10,19,0,1,Node status is Up.,Gr.Noida-T-AB,2113326.0,2026-08-18T12:04:45.2530000
1624,IN-TZ2-SCCMDP,172.19.95.180,Windows,Windows 2022 Server,High,13,24,0,1,Node status is Up.,Gr.Noida-TD,2028597.0,2026-08-18T12:04:34.8230000
1625,US-AG-DC1,172.26.128.252,Windows,Windows 2019 Server,High,0,15,241,1,Node status is Up.,BPS-AUGUSTA,2431042.0,2026-08-18T12:04:45.2530000
1626,IN-TZ1-CA1,172.18.50.126,Windows,Windows 2019 Server,High,14,17,0,1,Node status is Up.,Gr.Noida-T-AB,265388.0,2026-08-18T12:04:45.2530000
1627,ESSDEVAP2,172.18.51.182,Windows,Windows 2022 Server,High,13,23,0,1,Node status is Up.,Gr.Noida-T-AB,145631.0,2026-08-18T12:04:45.2530000
1629,IN-PUN-DC2,10.253.101.253,Windows,Windows 2019 Server,High,18,34,24,1,Node status is Up.,BPS-PUNE,1825406.0,2026-08-18T12:04:45.2530000
1630,ESSQADB2,172.18.51.183,Windows,Windows 2022 Server,High,0,41,0,1,Node status is Up.,Gr.Noida-T-AB,145964.0,2026-08-18T12:04:45.2530000
1631,IN-TZ1-RDBKR1,172.18.50.195,Windows,Windows 2019 Server,High,1,21,0,1,Node status is Up.,Gr.Noida-T-AB,2094691.0,2026-08-18T12:04:45.2530000
1632,IN-KOP-SCCMDP,10.250.150.180,Windows,Windows 2019 Server,High,18,36,0,1,Node status is Up.,BPS-Kolhapur,2113739.0,2026-08-18T12:04:50.1300000
1633,IN-KOP-DC1,10.250.150.252,Windows,Windows 2019 Server,High,44,33,29,1,Node status is Up.,BPS-Kolhapur,1822261.0,2026-08-18T12:04:45.2530000
1634,IN-TZ1-SCCMDB,172.18.50.179,Windows,Windows 2019 Server,High,5,73,0,1,Node status is Up.,Gr.Noida-T-AB,1009041.0,2026-08-18T12:04:45.2530000
1635,ESSQAAP2,172.18.51.184,Windows,Windows 2022 Server,High,0,22,0,1,Node status is Up.,Gr.Noida-T-AB,1301292.0,2026-08-18T12:04:45.2530000
1636,IN-TZ1-SCCMDP,172.18.50.178,Windows,Windows,High,0,0,8,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
1637,IN-TZ1-SVN2,172.18.9.116,Windows,Windows 2022 Server,High,25,58,5,1,Node status is Up.,Gr.Noida-T-AB,616787.0,2026-08-18T12:04:47.2330000
1639,IN-TZ1-DLP1,172.18.50.64,Windows,Windows 2019 Server,High,9,32,0,1,Node status is Up.,Gr.Noida-T-AB,1051378.0,2026-08-18T12:04:47.2330000
1640,IN-ROOT-DC1,172.18.50.211,Windows,Windows 2019 Server,High,12,26,0,1,Node status is Up.,Gr.Noida-T-AB,1233945.0,2026-08-18T12:04:45.2530000
1641,IN-GGN-DC2,172.17.80.253,Windows,Windows 2019 Server,High,17,33,0,1,Node status is Up.,GURUGRAM,1824837.0,2026-08-18T12:04:34.5430000
1642,ECCPNW7APP1,172.18.50.92,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
1643,IN-TZ1-DC3,172.18.50.191,Windows,Windows 2019 Server,High,56,43,0,1,Node status is Up.,Gr.Noida-T-AB,1821819.0,2026-08-18T12:04:45.2530000
1644,IN-HYD-SWPE,172.17.102.99,Windows,Windows 2022 Server,High,23,44,33,1,Node status is Up.,Hyderabad,193593.0,2026-08-18T12:04:45.2530000
1645,TB-4F-SW10,172.17.182.148,Cisco,Cisco Catalyst 29xxStack,High,42,23,4,1,Node status is Up.,Gr.Noida-T-AB,30173310.0,2026-08-18T12:04:47.2330000
1648,IN-KOP-VPNMFA,10.250.150.172,Windows,Windows 2019 Server,High,13,59,0,1,Node status is Up.,BPS-Kolhapur,2113945.0,2026-08-18T12:04:49.8500000
1650,IN-BLR1-WLCMFA,10.254.40.173,Windows,Windows 2019 Server,High,1,71,0,1,Node status is Up.,BANGALORE,2113666.0,2026-08-17T23:34:36.4270000
1651,SLKGLOBAL-C385,10.254.40.9,Windows,Windows 2022 Server,High,35,65,33,1,Node status is Up.,BANGALORE,1970142.125,2026-08-18T12:04:45.2530000
1652,DPDBProdBLR,10.254.40.65,Unknown,Unknown,High,-2,-2,0,1,Node status is Up.,BANGALORE,0.0,2026-08-17T23:34:36.4270000
1653,DPAppProdBLR,10.254.40.78,Windows,Windows 2022 Server,Medium,13,40,33,3,"Node status is Warning, C:\ Label: E423D9B9 Warning.",BANGALORE,2089295.0,2026-08-18T12:04:45.2530000
1654,PH-MNL-DPM,10.251.10.152,Windows,Windows 2022 Server,High,34,75,105,1,Node status is Up.,BPS-MANILA,2503649.0,2026-08-18T12:04:45.2530000
1655,SLKMNLPASR-01,10.251.10.18,Windows,Windows 2019 Server,Medium,77,54,99,1,Node status is Up.,BPS-MANILA,2035415.25,2026-08-18T12:04:45.2530000
1656,IN-TZ1-TS2,172.18.51.204,Windows,Windows 2022 Server,Low,52,15,0,14,"Node status is Critical, WinRM polling is failing: 'The client cannot process the request due to an authentication or connection configuration issue. Verify the endpoint URL, port, TrustedHosts, and authentication method.'. C:\ Label: 6CC096AB Unknown.",Gr.Noida-T-AB,2958462.0,2026-08-18T12:04:45.2530000
1657,IN-GGN-RCDR1,172.17.52.221,Windows,Windows 2019 Server,Medium,3,39,1,3,"Node status is Warning, C:\ Label: AC7C12BA Warning.",GURUGRAM,198028.78125,2026-08-18T12:04:34.5430000
1658,DEL-GGN-CDR,172.17.52.105,Windows,Windows 2019 Server,High,0,36,0,1,Node status is Up.,GURUGRAM,1919533.375,2026-08-18T12:04:34.5430000
1660,in-blr1-esxi01,10.254.40.152,VMware Inc.,VMware ESX Server,High,36,69,0,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:38.6170000
1661,in-blr1-esxi02.in,10.254.40.153,VMware Inc.,VMware ESX Server,Medium,33,84,0,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:38.6170000
1662,in-blr1-esxi03.in,10.254.40.154,VMware Inc.,VMware ESX Server,High,35,63,0,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:38.6170000
1663,IN-PUN-ESXI01.IN.COFORGETECH.COM,10.253.101.203,VMware Inc.,VMware ESX Server,High,22,62,0,1,Node status is Up.,BPS-PUNE,0.0,2026-08-18T12:04:49.7970000
1664,IN-PUN-PROH1,10.253.101.53,Windows,Windows 2022 Server,Medium,4,81,0,3,"Node status is Warning, Virtual Memory Warning.",BPS-PUNE,2027388.0,2026-08-18T12:04:49.7970000
1665,IN-KOP-HYP-SR01,10.250.150.50,Windows,Windows 2019 Server,High,3,4,0,1,Node status is Up.,BPS-Kolhapur,1808462.0,2026-08-18T12:04:49.8500000
1666,SLKGAUSHYP-04,10.248.100.151,Windows,Windows 2022 Server,High,1,38,249,1,Node status is Up.,BPS-Dallas,2934792.0,2026-08-18T12:04:45.2530000
1667,PH-MNL-AXHYP02,10.251.10.22,Windows,Windows 2022 Server,High,16,32,100,1,Node status is Up.,BPS-MANILA,2505144.0,2026-08-18T12:04:45.2530000
1668,PH-MNL-AXHYP01,10.251.10.21,Windows,Windows 2022 Server,High,22,33,100,1,Node status is Up.,BPS-MANILA,6846216.0,2026-08-18T12:04:45.2530000
1669,PH-MNL-HYP03,10.251.104.25,Windows,Windows 2016 Server,Low,95,69,111,14,"Node status is Critical, CPU Load threshold is Critical.",BPS-Manila-V3,6846375.0,2026-08-18T12:04:45.2530000
1670,IN-BLR1-VPNMFA,10.254.40.172,Windows,Windows 2019 Server,Low,19,60,0,14,"Node status is Critical, D:\ Label:SSS_X64FREV_EN-US_DV9 D12D1290 Critical.",BANGALORE,2113950.0,2026-08-17T23:34:36.4270000
1671,IN-PUN-ESXI02,10.253.101.204,VMware Inc.,VMware ESX Server,High,29,62,0,1,Node status is Up.,BPS-PUNE,0.0,2026-08-18T12:04:49.7970000
1672,IN-PUN-ESXI03,10.253.101.205,VMware Inc.,VMware ESX Server,High,30,71,0,1,Node status is Up.,BPS-PUNE,0.0,2026-08-18T12:04:49.7970000
1673,IN-KOP-IMFILE,10.250.150.23,Unknown,Unknown,High,1,48,0,1,Node status is Up.,BPS-Kolhapur,0.0,2026-08-18T12:04:49.8500000
1674,PH-MNL-STUBDNS,10.251.104.250,Windows,Windows 2019 Server,High,49,70,110,1,Node status is Up.,BPS-Manila-V3,2063843.0,2026-08-18T12:04:45.2530000
1675,IN-TZ1-TS6,172.18.51.205,Windows,Windows 2022 Server,High,8,37,0,1,Node status is Up.,Gr.Noida-T-AB,2114642.0,2026-08-18T12:04:45.2530000
